"","X","workerid","complete_sentence","segment4","condition","seg3","seg4","seg5","seg6","seg7","seg8","seg9","seg10","seg11","seg12"
"318",318,8,"""Kurt and Brooke were thinking of selling their movies at a yard sale.Brooke asked Kurt whether any were all right to sell.Kurt said that some of them were.He addedthatthe restwould beinappropriatefor kids.""",""" some of them """,""" any """,6.45047042214418,6.20050917404269,6.16961073249146,6.25958146406492,6.27664348934164,6.46458830368996,6.49677499018586,6.61204103483309,6.62406522779989,NA
"319",319,8,"""The soccer players were all training very hard.Eric asked Jack whether all would go to the tournament.Jack said that some of them would.He addedthatthe restwould bestayingin town.""",""" some of them """,""" all """,6.63200177739563,6.33859407820318,6.20455776256869,6.361302477573,6.16541785423142,6.30444880242198,6.31896811374643,6.54678541076052,6.76041469108343,NA
"320",320,8,"""Justin wanted to find out which of Mike&quotechars desserts he could eat.He asked Mike whether any could be made gluten free.Mike said that some of them could.He addedthatthe restwould behard to dothat way.""",""" some of them """,""" any """,6.59167373200866,6.3297209055227,6.16120732169508,6.1527326947041,6.10702288774225,6.25958146406492,6.4425401664682,6.40357419793482,6.3578422665081,NA
"321",321,8,"""Jim and Breanna were thinking of inviting their classmates to the movie theater.Jim asked Breanna whether all were interested in artsy movies.Breanna said that only some of them were.She addedthatthe restwould  beboredat those movies.""",""" only some of them """,""" all """,6.56385552653213,6.15909538849193,6.04025471127741,6.06378520868761,6.08221891037645,6.02102334934953,6.06378520868761,6.10031895202006,6.23244801655052,NA
"322",322,8,"""Paul and Deb were trying to decide which gym to go to.Paul asked Deb whether all had discounts for college students.Deb said that only some of them did.She addedthatthe restwould beatfull price.""",""" only some of them """,""" all """,6.65544035036765,6.24222326545517,6.11589212548303,6.0330862217988,5.98645200528444,5.95583736946483,5.83188247728352,6.03068526026126,6.05678401322862,NA
"323",323,8,"""The rock band was choosing cities to visit on their next tour.They asked their manager Mary whether any would have good venues available.Mary said that only some of them would.She added thatthe restwould bebookedduring the tour.""",""" only some of them """,""" any """,7.04490511712937,6.28599809450886,6.15909538849193,6.19031540585315,6.12029741895095,6.15909538849193,6.24610676548156,6.38519439899773,6.75460409948796,NA
"324",324,8,"""Eric was preparing to travel in Italy with his classmates.Eric&quotechars mom asked him whether any had been to Europe before.Eric said that only some of them had.He addedthatthe restwould benervous abouttraveling abroad.""",""" only some of them """,""" any """,6.59987049921284,6.07993319509559,6.14203740558736,6.18826412308259,6.22257626807137,6.22653666928747,6.23048144757848,6.5206211275587,6.45362499889269,NA
"325",325,8,"""In the store, Sally was unpacking the new shipment of shoes.She asked Tiffany whether all should be marked on sale.Tiffany said that some of them should.She addedthatthe restwould beatfull price.""",""" some of them """,""" all """,7.30787278076371,6.5875500148248,6.50279004591562,6.7093043402583,6.42162226780652,6.64248680136726,6.5792512120101,6.65672652417839,6.8627579130514,NA
"326",326,8,"""Brian had hired several new people to work at his restaurant.The chef asked him whether any would work in the kitchen.Brian said that some of them would.He addedthatthe restwould beserversin the dining room.""",""" some of them """,""" any """,6.51323011091231,6.12468339089421,6.09582456243222,6.29341927884648,6.13122648948314,6.24804287450843,6.11809719804135,6.2841341610708,6.47389069635227,NA
"327",327,8,"""Bill took out the fancy candles from the drawer.He asked Claire whether any should be lit for dinner.Claire said that only some of them should.She addedthatthe restwould beneededlater.""",""" only some of them """,""" any """,6.48768401848461,6.00881318544259,6.02102334934953,5.94542060860658,5.94542060860658,5.85793315448346,5.75574221358691,5.94803498918065,5.93224518744801,NA
"328",328,8,"""Arthur had set up tables for the garage sale..Sarah asked him whether all would display the nice dishes.Arthur said that only some of them would.He addedthatthe restwould betoounstable.""",""" only some of them """,""" all """,6.76503897678054,5.92692602597041,5.78689738136671,5.74620319054015,5.7268477475872,5.66642668811243,5.6937321388027,5.85793315448346,5.90808293816893,NA
"329",329,8,"""Lana was watching episodes of her favorite sitcom on her day off.Ashley asked her whether all lasted less than an hour..Lana said that only some of them did.She addedthatthe restwould betoo rushedthat way.""",""" only some of them """,""" all """,6.62273632394984,6.29894924685594,6.26339826259162,6.12686918411419,6.02344759296103,6.02102334934953,5.87211778947542,6.02586597382531,6.2841341610708,NA
"330",330,10,"""Eric was preparing to travel in Italy with his classmates.Eric&quotechars mom asked him whether any had been to Europe before.Eric said that only some of them had.He addedthatthe restwould benervous abouttraveling abroad.""",""" only some of them """,""" any """,6.58892647753352,5.21493575760899,6.29710931993394,6.11809719804135,6.04737217904628,6.04737217904628,6.10031895202006,6.15485809401642,6.08677472691231,NA
"331",331,10,"""Brian had hired several new people to work at his restaurant.The chef asked him whether all would work in the kitchen.Brian said that some of them would.He addedthatthe restwould beserversin the dining room.""",""" some of them """,""" all """,6.65286302935335,5.20948615284142,6.72383244082121,6.26720054854136,6.15485809401642,6.18826412308259,6.15697898558556,5.96870755998537,6.49677499018586,NA
"332",332,10,"""The clothing store just received a shipment of jeans.Jared asked Erica whether any should be displayed out front.Erica said that  some of them should.She addedthatthe restwould bekeptin the backfor now.""",""" some of them """,""" any """,6.90675477864855,7.18538701558042,6.31173480915291,6.26530121273771,6.04737217904628,5.86078622346587,5.92692602597041,6.2363695902037,6.2363695902037,6.2709884318583
"333",333,10,"""Darren knew his relatives would come for his birthday.Darren asked his mother, Sally, whether any would be giving him clothes.Sally said that only some of them would.She addedthatthe restwould besending himelectronics.""",""" only some of them """,""" any """,6.5875500148248,6.0282785202307,6.06842558824411,6.04737217904628,5.8805329864007,5.8171111599632,5.74300318780948,6.15697898558556,6.3261494731551,NA
"334",334,10,"""Molly was looking at apartments.She asked the agent Sally whether any would be available next month.Sally said that  only some of them would.She addedthatthe restwould beavailablein August.""",""" only some of them """,""" any """,6.12029741895095,5.73657229747919,6.10031895202006,5.94803498918065,5.8111409929767,5.41164605185504,6.00881318544259,5.71373280550937,5.86078622346587,NA
"335",335,10,"""Bill took out the fancy candles from the drawer.He asked Claire whether all should be lit for dinner.Claire said that some of them should.She addedthatthe restwould beneededlater.""",""" some of them """,""" all """,6.65286302935335,6.20455776256869,6.20253551718792,6.85751406254539,6.04737217904628,6.00881318544259,6.08449941307517,6.0282785202307,6.2363695902037,NA
"336",336,10,"""Mrs. Landman was looking at laptops for her grandson.She asked the employee Larry whether all were easy to carry around.Larry said that some of them were.He addedthatthe restwould bepretty heavyto carryto classes.""",""" some of them """,""" all """,6.54534966033442,6.26720054854136,6.13772705408623,6.10255859461357,5.81413053182507,5.8406416573734,5.94803498918065,6.31354804627709,6.25382881157547,6.25382881157547
"337",337,10,"""Abby was taking her mom to meet her roommates.Her mom asked Abby whether any would be home right now.Abby said that only some of them would.She addedthatthe restwould beat workor in class.""",""" only some of them """,""" any """,6.3818160174061,6.08449941307517,5.94803498918065,6.06610809010375,5.94803498918065,5.81413053182507,6.06610809010375,6.15485809401642,6.26720054854136,NA
"338",338,10,"""Andy and Lisa were moving some pieces of furniture.Lisa asked Andy whether any would fit in his car.Andy said that some of them would.He addedthatthe restwould betoo bigfor his car.""",""" some of them """,""" any """,6.46146817635372,6.20455776256869,5.97126183979046,6.31173480915291,5.92692602597041,5.99146454710798,6.00881318544259,6.2363695902037,6.25382881157547,NA
"339",339,10,"""Mary was preparing to throw a party for John&quotechars relatives.She asked John whether any were staying in his apartment.John said that some of them were.He addedthatthe restwould bestayingin a hotel.""",""" some of them """,""" any """,6.61204103483309,6.18826412308259,6.29894924685594,6.23441072571837,6.01126717440416,5.81413053182507,6.00635315960173,6.22257626807137,6.20253551718792,NA
"340",340,10,"""Tracy and Mark were trying to choose a restaurant downtown for their rehearsal dinner.Mark asked Tracy whether all were open on the weekends.Tracy said that some of them were.She addedthatthe restwould beclosedat that time.""",""" some of them """,""" all """,6.54534966033442,5.88332238848828,5.76519110278484,5.98896141688986,5.63121178182137,5.54126354515843,6.13772705408623,5.97126183979046,6.36818718635049,NA
"341",341,10,"""Jason and Perry were ordering computers for the new lab.Perry asked Jason whether any would have an Internet connection.Jason said that only some of them would.He addedthatthe restwould befor offline workonly.""",""" only some of them """,""" any """,6.65286302935335,6.4707995037826,6.29710931993394,6.33859407820318,6.42162226780652,6.34035930372775,6.2841341610708,6.81454289725996,6.25190388316589,NA
"342",342,10,"""The zookeeper was going to do a routine check-up on the lions.He asked Robbie whether any had been fed that morning.Robbie said that only some of them had.He addedthatthe restwould befedin the afternoon.""",""" only some of them """,""" any """,6.72262979485545,6.65286302935335,6.20657592672493,6.23832462503951,6.13772705408623,6.10255859461357,6.22455842927536,6.2363695902037,6.34035930372775,NA
"343",343,10,"""Ryan had moved to a new town and was curious about the radio stations there.He asked John whether any would play classic rock hits.John said that some of them would.He addedthatthe restwould beonlycountry music.""",""" some of them """,""" any """,6.61204103483309,6.20455776256869,6.08677472691231,5.90808293816893,6.15485809401642,6.3261494731551,6.08677472691231,6.25190388316589,6.48463523563525,NA
"344",344,10,"""Molly and Tony were hosting a dinner party for Tony&quotechars classmates.Molly asked Tony whether all were allergic to any foods.Tony said that some of them were.He addedthatthe restwould beable to eatanything.""",""" some of them """,""" all """,6.35262939631957,5.69035945432406,6.13988455222626,6.00881318544259,5.83773044716594,5.92958914338989,5.90536184805457,6.08449941307517,5.98896141688986,NA
